Date,Open,High,Low,Close,Adj Close,Volume
2018-09-24,109.199997,114.599998,106.199997,113.580002,113.580002,969200
2018-09-25,119.940002,125.040001,116.363998,117.732002,117.732002,1524500
2018-09-26,119.580002,120.239998,111.239998,112.559998,112.559998,1152300
2018-09-27,110.459999,111.779999,106.559998,107.484001,107.484001,841300
2018-09-28,106.559998,115.800003,103.800003,115.199997,115.199997,779600
2018-10-01,119.760002,121.199997,113.952003,116.435997,116.435997,810200
2018-10-02,114.480003,114.839996,110.400002,111.660004,111.660004,586200
2018-10-03,111.660004,117.239998,109.199997,117.059998,117.059998,633800
2018-10-04,117.660004,118.320000,111.239998,113.519997,113.519997,525400
2018-10-05,112.800003,119.279999,110.760002,118.463997,118.463997,526000
2018-10-08,119.940002,126.000000,119.879997,125.580002,125.580002,844900
2018-10-09,124.080002,126.000000,121.080002,122.363998,122.363998,807500
2018-10-10,122.279999,123.959999,117.744003,120.552002,120.552002,818000
2018-10-11,117.660004,119.160004,114.720001,116.639999,116.639999,582800
2018-10-12,118.320000,126.239998,117.599998,126.239998,126.239998,771700
2018-10-15,130.500000,140.759995,129.216003,140.160004,140.160004,1165300
2018-10-16,147.600006,150.300003,127.127998,129.720001,129.720001,1662600
2018-10-17,118.199997,130.199997,110.316002,125.279999,125.279999,1446500
2018-10-18,128.160004,132.000000,121.800003,126.239998,126.239998,786200
2018-10-19,128.880005,130.824005,116.160004,119.592003,119.592003,845200
2018-10-22,121.860001,123.599998,97.559998,104.279999,104.279999,1647200
2018-10-23,90.120003,103.559998,84.120003,92.400002,92.400002,3319600
2018-10-24,98.639999,98.760002,85.800003,87.239998,87.239998,2306200
2018-10-25,84.959999,92.279999,84.000000,89.879997,89.879997,1779000
2018-10-26,85.919998,90.239998,82.199997,84.480003,84.480003,1123500
2018-10-29,85.080002,86.040001,69.000000,70.919998,70.919998,2292400
2018-10-30,66.720001,75.120003,64.680000,73.080002,73.080002,1700700
2018-10-31,76.680000,82.080002,74.279999,81.599998,81.599998,1716700
2018-11-01,83.279999,85.199997,79.199997,80.760002,80.760002,1408600
2018-11-02,81.599998,84.239998,80.040001,84.239998,84.239998,1009200
2018-11-05,86.160004,88.199997,82.199997,88.199997,88.199997,1052400
2018-11-06,88.080002,92.160004,85.320000,88.800003,88.800003,1438600
2018-11-07,92.400002,97.440002,87.599998,96.959999,96.959999,2467500
2018-11-08,94.680000,95.040001,90.000000,90.720001,90.720001,1444900
2018-11-09,87.239998,89.040001,84.000000,87.480003,87.480003,1207100
2018-11-12,89.879997,92.279999,79.440002,83.519997,83.519997,2080200
2018-11-13,81.360001,83.639999,79.199997,80.400002,80.400002,1022800
2018-11-14,76.800003,77.519997,72.000000,73.919998,73.919998,1631100
2018-11-15,72.480003,81.360001,71.760002,79.680000,79.680000,1172600
2018-11-16,78.720001,80.160004,75.599998,76.800003,76.800003,704900
2018-11-19,74.760002,75.120003,72.720001,73.080002,73.080002,795300
2018-11-20,68.183998,75.599998,67.440002,72.360001,72.360001,1440800
2018-11-21,74.519997,76.440002,73.800003,75.000000,75.000000,670900
2018-11-23,72.959999,73.320000,71.639999,72.839996,72.839996,461900
2018-11-26,73.919998,74.040001,67.800003,68.160004,68.160004,1180700
2018-11-27,68.760002,69.599998,63.720001,66.000000,66.000000,1226200
2018-11-28,66.480003,71.639999,66.000000,71.519997,71.519997,1107500
2018-11-29,71.040001,71.279999,67.440002,67.919998,67.919998,813900
2018-11-30,68.400002,68.879997,66.239998,68.639999,68.639999,544100
2018-12-03,71.400002,71.639999,64.800003,68.279999,68.279999,1704700
2018-12-04,67.559998,67.919998,64.199997,64.800003,64.800003,1088800
2018-12-06,57.480000,64.379997,56.340000,63.360001,63.360001,1664200
2018-12-07,70.080002,70.559998,66.480003,69.000000,69.000000,1855600
2018-12-10,70.800003,71.040001,65.879997,68.760002,68.760002,989600
2018-12-11,69.599998,72.239998,69.000000,71.160004,71.160004,1328700
2018-12-12,72.480003,74.760002,71.400002,73.440002,73.440002,1118300
2018-12-13,74.160004,74.400002,66.599998,68.519997,68.519997,1191700
2018-12-14,66.120003,71.519997,63.959999,70.320000,70.320000,955700
2018-12-17,69.120003,72.120003,65.760002,66.480003,66.480003,878700
2018-12-18,67.440002,68.639999,65.279999,66.360001,66.360001,831300
2018-12-19,66.120003,67.199997,63.360001,63.480000,63.480000,716400
2018-12-20,63.000000,64.800003,58.799999,61.200001,61.200001,1036800
2018-12-21,61.919998,61.919998,57.360001,58.560001,58.560001,928100
2018-12-24,56.040001,61.080002,54.959999,60.000000,60.000000,656100
2018-12-26,61.560001,61.680000,58.320000,60.959999,60.959999,557800
2018-12-27,59.759998,61.439999,57.480000,61.200001,61.200001,866000
2018-12-28,60.959999,63.599998,58.799999,62.759998,62.759998,967300
2018-12-31,63.119999,63.372002,59.279999,59.520000,59.520000,864700
2019-01-02,58.680000,63.360001,57.959999,62.880001,62.880001,744000
2019-01-03,62.160000,63.480000,60.959999,61.680000,61.680000,520600
2019-01-04,62.520000,64.199997,61.703999,62.639999,62.639999,698200
2019-01-07,63.599998,64.199997,62.520000,63.119999,63.119999,521500
2019-01-08,63.840000,64.199997,60.000000,60.360001,60.360001,1158500
2019-01-09,60.840000,66.480003,60.480000,65.400002,65.400002,1370900
2019-01-10,65.760002,72.000000,63.959999,71.279999,71.279999,2180500
2019-01-11,70.800003,79.320000,69.360001,76.559998,76.559998,2694700
2019-01-14,79.080002,82.080002,76.919998,81.360001,81.360001,2685800
2019-01-15,83.639999,90.239998,81.959999,84.000000,84.000000,4170100
2019-01-16,85.440002,88.919998,84.239998,87.959999,87.959999,2296500
2019-01-17,80.760002,84.959999,78.720001,78.839996,78.839996,3470100
2019-01-18,80.160004,82.080002,74.400002,77.279999,77.279999,3277300
2019-01-22,76.320000,77.279999,73.680000,74.279999,74.279999,1399400
2019-01-23,74.760002,76.199997,73.320000,74.279999,74.279999,937000
2019-01-24,74.160004,79.440002,73.800003,79.440002,79.440002,1318200
2019-01-25,81.720001,82.800003,79.199997,80.639999,80.639999,1614400
2019-01-28,79.919998,85.680000,78.599998,85.199997,85.199997,2302200
2019-01-29,85.919998,88.080002,81.120003,82.680000,82.680000,2067300
2019-01-30,83.519997,84.480003,81.720001,83.160004,83.160004,1199500
2019-01-31,83.760002,85.416000,82.680000,85.080002,85.080002,1353200
2019-02-01,85.440002,89.400002,84.720001,88.800003,88.800003,2450900
2019-02-04,91.320000,100.019997,90.000000,96.480003,96.480003,5631800
2019-02-05,98.519997,98.879997,90.239998,94.800003,94.800003,4156100
2019-02-06,91.559998,93.120003,87.720001,90.839996,90.839996,2324700
2019-02-07,88.199997,94.800003,87.335999,93.239998,93.239998,2302300
2019-02-08,93.239998,94.199997,89.519997,91.080002,91.080002,1516300
2019-02-11,91.199997,92.279999,84.000000,86.040001,86.040001,3149700
2019-02-12,81.360001,89.639999,79.919998,86.040001,86.040001,3220200
2019-02-13,87.000000,89.040001,86.639999,87.000000,87.000000,1595400
2019-02-14,87.120003,87.480003,84.000000,85.199997,85.199997,1657300
2019-02-15,87.120003,87.360001,84.000000,84.599998,84.599998,1411500
2019-02-19,83.639999,84.959999,82.199997,83.160004,83.160004,1493900
2019-02-20,82.919998,85.199997,81.599998,84.839996,84.839996,1544600
2019-02-21,84.720001,87.000000,84.000000,84.720001,84.720001,1069500
2019-02-22,84.959999,85.800003,82.680000,83.519997,83.519997,1168900
2019-02-25,84.839996,87.480003,82.919998,87.480003,87.480003,1852200
2019-02-26,88.680000,93.000000,87.239998,93.000000,93.000000,3312500
2019-02-27,93.720001,94.080002,89.400002,90.480003,90.480003,2418400
2019-02-28,90.839996,91.680000,89.639999,90.720001,90.720001,1293200
2019-03-01,90.720001,90.959999,87.599998,88.080002,88.080002,1481300
2019-03-04,88.559998,88.800003,84.120003,86.639999,86.639999,1607300
2019-03-05,88.919998,97.199997,87.959999,97.199997,97.199997,6083100
2019-03-06,97.080002,101.040001,93.120003,94.680000,94.680000,4778000
2019-03-07,96.000000,96.120003,90.239998,90.959999,90.959999,2611700
2019-03-08,88.680000,94.559998,87.959999,93.000000,93.000000,2594500
2019-03-11,94.440002,96.839996,93.419998,95.400002,95.400002,2253300
2019-03-12,95.400002,99.000000,94.320000,95.519997,95.519997,2785700
2019-03-13,103.559998,111.000000,102.599998,108.839996,108.839996,11103900
2019-03-14,109.440002,109.680000,105.599998,107.879997,107.879997,4692500
2019-03-15,107.760002,116.519997,106.320000,115.320000,115.320000,6500600
2019-03-18,117.239998,121.680000,115.680000,119.279999,119.279999,6704100
2019-03-19,122.400002,123.839996,118.080002,119.519997,119.519997,4591300
2019-03-20,117.360001,119.400002,114.120003,117.720001,117.720001,3719200
2019-03-21,115.800003,118.440002,114.480003,114.839996,114.839996,2357800
2019-03-22,112.680000,113.160004,106.800003,108.360001,108.360001,4370000
2019-03-25,106.199997,113.760002,105.000000,111.000000,111.000000,3438500
2019-03-26,111.599998,113.400002,108.839996,109.919998,109.919998,2177800
2019-03-27,109.199997,109.919998,104.160004,105.959999,105.959999,2609200
2019-03-28,105.000000,107.519997,100.559998,105.959999,105.959999,2613400
2019-03-29,106.559998,110.400002,105.120003,108.720001,108.720001,2080000
2019-04-01,111.480003,111.599998,108.120003,110.160004,110.160004,1657100
2019-04-02,109.320000,110.459999,107.040001,108.839996,108.839996,1702400
2019-04-03,106.199997,108.599998,105.839996,107.160004,107.160004,1714000
2019-04-04,107.519997,108.599998,105.959999,107.400002,107.400002,1058600
2019-04-05,110.519997,111.599998,108.720001,110.040001,110.040001,1923100
2019-04-08,110.879997,111.120003,108.000000,108.480003,108.480003,1309600
2019-04-09,107.400002,107.879997,103.800003,105.720001,105.720001,1812600
2019-04-10,105.959999,109.559998,105.239998,109.199997,109.199997,1517900
2019-04-11,109.199997,109.680000,105.360001,106.559998,106.559998,1609000
2019-04-12,107.760002,108.360001,105.720001,106.559998,106.559998,1039000
2019-04-15,105.360001,105.599998,101.400002,102.120003,102.120003,1877300
2019-04-16,102.239998,107.400002,101.519997,106.559998,106.559998,1920100
2019-04-17,109.559998,109.680000,106.559998,107.519997,107.519997,1801500
2019-04-18,108.839996,109.440002,107.040001,108.000000,108.000000,1756000
2019-04-22,108.239998,110.760002,107.160004,110.760002,110.760002,1721100
2019-04-23,110.519997,110.639999,108.000000,108.720001,108.720001,1381900
2019-04-24,108.360001,110.040001,107.519997,109.320000,109.320000,1209300
2019-04-25,108.839996,109.080002,107.519997,108.839996,108.839996,1000600
2019-04-26,108.839996,109.680000,107.639999,108.480003,108.480003,1400800
2019-04-29,108.599998,109.199997,107.400002,108.720001,108.720001,1107200
2019-04-30,108.360001,112.440002,108.120003,108.959999,108.959999,2214700
2019-05-01,109.320000,109.655998,107.760002,108.000000,108.000000,1108000
2019-05-02,107.879997,108.000000,102.839996,105.360001,105.360001,1762400
2019-05-03,105.839996,106.559998,104.279999,105.480003,105.480003,1026200
2019-05-06,101.879997,107.279999,97.800003,106.559998,106.559998,1490300
2019-05-07,105.480003,106.080002,102.599998,103.199997,103.199997,1221700
2019-05-08,102.720001,105.000000,102.599998,103.080002,103.080002,1014000
2019-05-09,103.800003,103.800003,99.959999,100.199997,100.199997,1094600
2019-05-10,99.839996,101.388000,97.800003,100.199997,100.199997,1365300
2019-05-13,98.040001,99.239998,95.040001,96.239998,96.239998,1412200
2019-05-14,97.919998,101.879997,97.199997,100.559998,100.559998,1598500
2019-05-15,96.239998,105.480003,96.120003,104.160004,104.160004,2854200
2019-05-16,105.120003,106.800003,102.239998,106.680000,106.680000,1912600
2019-05-17,105.239998,108.599998,103.800003,104.160004,104.160004,1599100
2019-05-20,103.440002,103.680000,101.279999,101.879997,101.879997,896200
2019-05-21,103.680000,105.480003,102.959999,103.919998,103.919998,994700
2019-05-22,104.279999,105.239998,102.839996,103.320000,103.320000,788000
2019-05-23,102.120003,102.239998,98.400002,99.000000,99.000000,1156300
2019-05-24,100.199997,101.040001,99.239998,99.720001,99.720001,623600
2019-05-28,100.199997,102.360001,99.720001,99.959999,99.959999,759800
2019-05-29,99.251999,99.251999,96.959999,97.440002,97.440002,1113600
2019-05-30,97.680000,99.000000,95.160004,96.000000,96.000000,786200
2019-05-31,93.720001,94.199997,90.120003,91.080002,91.080002,1364700
2019-06-03,90.000000,91.919998,85.559998,85.919998,85.919998,1578200
2019-06-04,87.839996,94.680000,87.480003,94.440002,94.440002,1341100
2019-06-05,97.440002,97.919998,90.839996,92.760002,92.760002,1173800
2019-06-06,92.160004,92.279999,89.400002,90.360001,90.360001,838300
2019-06-07,89.879997,93.599998,89.519997,91.680000,91.680000,903300
2019-06-10,93.959999,96.000000,92.879997,95.279999,95.279999,984000
2019-06-11,96.239998,96.839996,92.160004,93.360001,93.360001,834000
2019-06-12,92.279999,93.480003,91.440002,93.000000,93.000000,602900
2019-06-13,93.000000,93.839996,90.120003,90.839996,90.839996,700400
2019-06-14,90.360001,92.519997,88.320000,90.720001,90.720001,792000
2019-06-17,91.320000,92.040001,90.000000,91.199997,91.199997,626200
2019-06-18,91.680000,92.279999,90.000000,90.720001,90.720001,615900
2019-06-19,90.360001,91.680000,89.760002,89.760002,89.760002,610300
2019-06-20,90.599998,91.440002,88.680000,89.279999,89.279999,769100
2019-06-21,88.080002,88.320000,84.120003,87.599998,87.599998,1346200
2019-06-24,87.959999,90.360001,86.160004,90.120003,90.120003,780600
2019-06-25,90.239998,91.919998,89.040001,89.519997,89.519997,669600
2019-06-26,90.000000,91.559998,88.320000,91.559998,91.559998,682300
2019-06-27,91.680000,94.080002,91.320000,93.959999,93.959999,792100
2019-06-28,94.559998,95.040001,92.879997,93.839996,93.839996,606000
2019-07-01,95.760002,95.760002,93.239998,93.959999,93.959999,510000
2019-07-02,93.839996,94.068001,91.320000,91.559998,91.559998,516000
2019-07-03,90.959999,92.279999,89.519997,92.160004,92.160004,554400
2019-07-05,91.320000,91.680000,90.239998,90.480003,90.480003,449000
2019-07-08,89.879997,90.480003,88.919998,89.279999,89.279999,519500
2019-07-09,88.440002,88.680000,87.360001,88.080002,88.080002,637500
2019-07-10,88.680000,88.919998,87.599998,88.680000,88.680000,518300
2019-07-11,88.559998,89.760002,86.160004,86.160004,86.160004,838600
2019-07-12,86.040001,86.160004,81.000000,81.239998,81.239998,1960800
2019-07-15,81.480003,84.599998,79.440002,84.120003,84.120003,1229100
2019-07-16,84.720001,86.639999,83.160004,85.919998,85.919998,2966000
2019-07-17,87.000000,89.519997,86.639999,88.919998,88.919998,1035800
2019-07-18,87.720001,88.080002,83.040001,83.400002,83.400002,1487300
2019-07-19,82.919998,84.599998,81.599998,82.080002,82.080002,818600
2019-07-22,81.959999,81.959999,77.279999,80.760002,80.760002,1166700
2019-07-23,80.040001,81.360001,78.959999,79.919998,79.919998,789400
2019-07-24,79.559998,79.919998,77.820000,78.599998,78.599998,719700
2019-07-25,78.599998,80.400002,77.639999,77.879997,77.879997,702400
2019-07-26,77.760002,78.959999,76.199997,76.919998,76.919998,678400
2019-07-29,76.320000,76.559998,72.120003,74.519997,74.519997,1613000
2019-07-30,72.720001,77.160004,72.000000,75.000000,75.000000,1124800
2019-07-31,76.440002,76.800003,74.639999,75.000000,75.000000,658200
2019-08-01,74.639999,75.480003,70.199997,70.199997,70.199997,1328900
2019-08-02,74.040001,76.440002,72.000000,75.959999,75.959999,1334400
2019-08-05,74.040001,75.120003,72.720001,74.279999,74.279999,929600
2019-08-06,80.760002,86.400002,79.320000,81.959999,81.959999,3066900
2019-08-07,81.720001,81.839996,78.360001,79.440002,79.440002,1004400
2019-08-08,81.480003,81.839996,79.080002,79.680000,79.680000,777700
2019-08-09,79.440002,80.064003,76.440002,78.480003,78.480003,906400
2019-08-12,77.879997,79.199997,75.360001,79.080002,79.080002,673100
2019-08-13,77.519997,80.879997,77.279999,79.919998,79.919998,869400
2019-08-14,77.760002,77.760002,72.599998,73.080002,73.080002,1169500
2019-08-15,71.400002,72.000000,67.800003,68.040001,68.040001,1477000
2019-08-16,69.599998,73.320000,69.000000,71.879997,71.879997,968400
